ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word
2018+AC0-En+AC0-mystery+AC0-15773,Lamar feels glad.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,joy,glad
2018+AC0-En+AC0-mystery+AC0-16025,Lamar feels relieved.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,joy,relieved
2018+AC0-En+AC0-mystery+AC0-02294,Lamar feels excited.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Lamar,male,African+AC0-American,joy,excited
2018+AC0-En+AC0-mystery+AC0-06148,Malik feels angry.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,anger,angry
2018+AC0-En+AC0-mystery+AC0-00934,Malik feels furious.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,anger,furious
2018+AC0-En+AC0-mystery+AC0-08423,Malik feels irritated.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,anger,irritated
2018+AC0-En+AC0-mystery+AC0-12530,Malik feels enraged.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,anger,enraged
2018+AC0-En+AC0-mystery+AC0-12308,Malik feels annoyed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-01677,Malik feels sad.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,sadness,sad
2018+AC0-En+AC0-mystery+AC0-12599,Malik feels depressed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-15002,Malik feels devastated.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-13039,Malik feels miserable.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-12741,Malik feels disappointed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-08266,Malik feels terrified.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,fear,terrified
2018+AC0-En+AC0-mystery+AC0-04144,Malik feels discouraged.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-14922,Malik feels scared.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,fear,scared
2018+AC0-En+AC0-mystery+AC0-02800,Malik feels anxious.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,fear,anxious
2018+AC0-En+AC0-mystery+AC0-08736,Malik feels fearful.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,fear,fearful
2018+AC0-En+AC0-mystery+AC0-08341,Malik feels happy.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,joy,happy
2018+AC0-En+AC0-mystery+AC0-10412,Malik feels ecstatic.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-06986,Malik feels glad.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,joy,glad
2018+AC0-En+AC0-mystery+AC0-12003,Malik feels relieved.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,joy,relieved
2018+AC0-En+AC0-mystery+AC0-14336,Malik feels excited.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Malik,male,African+AC0-American,joy,excited
2018+AC0-En+AC0-mystery+AC0-02931,Terrence feels angry.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,anger,angry
2018+AC0-En+AC0-mystery+AC0-11447,Terrence feels furious.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,anger,furious
2018+AC0-En+AC0-mystery+AC0-02109,Terrence feels irritated.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,anger,irritated
2018+AC0-En+AC0-mystery+AC0-08112,Terrence feels enraged.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,anger,enraged
2018+AC0-En+AC0-mystery+AC0-01341,Terrence feels annoyed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-13203,Terrence feels sad.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,sadness,sad
2018+AC0-En+AC0-mystery+AC0-05789,Terrence feels depressed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-11874,Terrence feels devastated.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-04693,Terrence feels miserable.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-00852,Terrence feels disappointed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-14508,Terrence feels terrified.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,fear,terrified
2018+AC0-En+AC0-mystery+AC0-07391,Terrence feels discouraged.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-12855,Terrence feels scared.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,fear,scared
2018+AC0-En+AC0-mystery+AC0-09888,Terrence feels anxious.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,fear,anxious
2018+AC0-En+AC0-mystery+AC0-07290,Terrence feels fearful.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,fear,fearful
2018+AC0-En+AC0-mystery+AC0-08037,Terrence feels happy.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,joy,happy
2018+AC0-En+AC0-mystery+AC0-00586,Terrence feels ecstatic.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-01727,Terrence feels glad.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,joy,glad
2018+AC0-En+AC0-mystery+AC0-09414,Terrence feels relieved.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,joy,relieved
2018+AC0-En+AC0-mystery+AC0-04427,Terrence feels excited.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Terrence,male,African+AC0-American,joy,excited
2018+AC0-En+AC0-mystery+AC0-10108,Adam feels angry.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,anger,angry
2018+AC0-En+AC0-mystery+AC0-09646,Adam feels furious.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,anger,furious
2018+AC0-En+AC0-mystery+AC0-04908,Adam feels irritated.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,anger,irritated
2018+AC0-En+AC0-mystery+AC0-15303,Adam feels enraged.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,anger,enraged
2018+AC0-En+AC0-mystery+AC0-11940,Adam feels annoyed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-14517,Adam feels sad.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,sadness,sad
2018+AC0-En+AC0-mystery+AC0-00596,Adam feels depressed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-11185,Adam feels devastated.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-09172,Adam feels miserable.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-09775,Adam feels disappointed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-06899,Adam feels terrified.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,fear,terrified
2018+AC0-En+AC0-mystery+AC0-14674,Adam feels discouraged.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-02427,Adam feels scared.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,fear,scared
2018+AC0-En+AC0-mystery+AC0-00357,Adam feels anxious.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,fear,anxious
2018+AC0-En+AC0-mystery+AC0-03080,Adam feels fearful.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,fear,fearful
2018+AC0-En+AC0-mystery+AC0-08449,Adam feels happy.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,joy,happy
2018+AC0-En+AC0-mystery+AC0-04755,Adam feels ecstatic.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-03538,Adam feels glad.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,joy,glad
2018+AC0-En+AC0-mystery+AC0-06122,Adam feels relieved.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,joy,relieved
2018+AC0-En+AC0-mystery+AC0-11944,Adam feels excited.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Adam,male,European,joy,excited
2018+AC0-En+AC0-mystery+AC0-01672,Harry feels angry.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,anger,angry
2018+AC0-En+AC0-mystery+AC0-05278,Harry feels furious.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,anger,furious
2018+AC0-En+AC0-mystery+AC0-01894,Harry feels irritated.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,anger,irritated
2018+AC0-En+AC0-mystery+AC0-08590,Harry feels enraged.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,anger,enraged
2018+AC0-En+AC0-mystery+AC0-09167,Harry feels annoyed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-13367,Harry feels sad.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,sadness,sad
2018+AC0-En+AC0-mystery+AC0-12080,Harry feels depressed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-14180,Harry feels devastated.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-04063,Harry feels miserable.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-15759,Harry feels disappointed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-06981,Harry feels terrified.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,fear,terrified
2018+AC0-En+AC0-mystery+AC0-11055,Harry feels discouraged.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-12868,Harry feels scared.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,fear,scared
2018+AC0-En+AC0-mystery+AC0-10434,Harry feels anxious.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,fear,anxious
2018+AC0-En+AC0-mystery+AC0-13250,Harry feels fearful.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,fear,fearful
2018+AC0-En+AC0-mystery+AC0-04890,Harry feels happy.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,joy,happy
2018+AC0-En+AC0-mystery+AC0-03053,Harry feels ecstatic.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-09772,Harry feels glad.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,joy,glad
2018+AC0-En+AC0-mystery+AC0-10889,Harry feels relieved.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,joy,relieved
2018+AC0-En+AC0-mystery+AC0-16929,Harry feels excited.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Harry,male,European,joy,excited
2018+AC0-En+AC0-mystery+AC0-09463,Josh feels angry.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,anger,angry
2018+AC0-En+AC0-mystery+AC0-12258,Josh feels furious.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,anger,furious
2018+AC0-En+AC0-mystery+AC0-10155,Josh feels irritated.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,anger,irritated
2018+AC0-En+AC0-mystery+AC0-06516,Josh feels enraged.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,anger,enraged
2018+AC0-En+AC0-mystery+AC0-00967,Josh feels annoyed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-02858,Josh feels sad.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,sadness,sad
2018+AC0-En+AC0-mystery+AC0-12689,Josh feels depressed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-02189,Josh feels devastated.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-16615,Josh feels miserable.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-14658,Josh feels disappointed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-04704,Josh feels terrified.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,fear,terrified
2018+AC0-En+AC0-mystery+AC0-16888,Josh feels discouraged.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-12793,Josh feels scared.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,fear,scared
2018+AC0-En+AC0-mystery+AC0-06203,Josh feels anxious.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,fear,anxious
2018+AC0-En+AC0-mystery+AC0-06505,Josh feels fearful.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,fear,fearful
2018+AC0-En+AC0-mystery+AC0-05073,Josh feels happy.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,joy,happy
2018+AC0-En+AC0-mystery+AC0-07214,Josh feels ecstatic.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-07624,Josh feels glad.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,joy,glad
2018+AC0-En+AC0-mystery+AC0-06425,Josh feels relieved.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,joy,relieved
2018+AC0-En+AC0-mystery+AC0-06679,Josh feels excited.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Josh,male,European,joy,excited
2018+AC0-En+AC0-mystery+AC0-16203,Roger feels angry.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,anger,angry
2018+AC0-En+AC0-mystery+AC0-16369,Roger feels furious.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,anger,furious
2018+AC0-En+AC0-mystery+AC0-07786,Roger feels irritated.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,anger,irritated
2018+AC0-En+AC0-mystery+AC0-07873,Roger feels enraged.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,anger,enraged
2018+AC0-En+AC0-mystery+AC0-01416,Roger feels annoyed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-07802,Roger feels sad.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,sadness,sad
2018+AC0-En+AC0-mystery+AC0-10478,Roger feels depressed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-00664,Roger feels devastated.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-12456,Roger feels miserable.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-10274,Roger feels disappointed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-01751,Roger feels terrified.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,fear,terrified
2018+AC0-En+AC0-mystery+AC0-07341,Roger feels discouraged.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-07100,Roger feels scared.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,fear,scared
2018+AC0-En+AC0-mystery+AC0-08938,Roger feels anxious.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,fear,anxious
2018+AC0-En+AC0-mystery+AC0-02764,Roger feels fearful.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,fear,fearful
2018+AC0-En+AC0-mystery+AC0-00790,Roger feels happy.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,joy,happy
2018+AC0-En+AC0-mystery+AC0-00446,Roger feels ecstatic.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-06082,Roger feels glad.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,joy,glad
2018+AC0-En+AC0-mystery+AC0-13002,Roger feels relieved.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,joy,relieved
2018+AC0-En+AC0-mystery+AC0-00651,Roger feels excited.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Roger,male,European,joy,excited
2018+AC0-En+AC0-mystery+AC0-16860,Alan feels angry.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Alan,male,European,anger,angry
2018+AC0-En+AC0-mystery+AC0-07516,Alan feels furious.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Alan,male,European,anger,furious
2018+AC0-En+AC0-mystery+AC0-15966,Alan feels irritated.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Alan,male,European,anger,irritated
2018+AC0-En+AC0-mystery+AC0-02053,Alan feels enraged.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Alan,male,European,anger,enraged
2018+AC0-En+AC0-mystery+AC0-09257,Alan feels annoyed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Alan,male,European,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-05924,Alan feels sad.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Alan,male,European,sadness,sad
2018+AC0-En+AC0-mystery+AC0-08684,Alan feels depressed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Alan,male,European,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-15445,Alan feels devastated.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Alan,male,European,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-00922,Alan feels miserable.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Alan,male,European,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-01801,Alan feels disappointed.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Alan,male,European,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-03235,Alan feels terrified.,+ADw-person subject+AD4- feels +ADw-emotion word+AD4-.,Alan,male,European,fear,terrified
